enterprise_number,year,10,10/11,10/15,10/49,11,12,13,14,15,16,17,17/49,19,20/58,21,21/28,22/27,28,29,29/58,3,40/41,42/48,490/1,492/3,50/53,54/58,60,60/61,60/66A,61,62,630,631/4,635/8,640/8,649,65/66B,66A,67/77,680,689,691/2,694,694/7,695,696,697,70,70/76A,71,72,74,75,75/76B,76,76A,780,789,791/2,794,9900,9901,9903,9904,9905,9906
0400071649,2018,855387.0,,10419487.0,44941072.0,113912.0,,9450188.0,,,1231197.0,12009964.0,33290388.0,,44941072.0,187791.0,10943148.0,4352625.0,6402731.0,,33997924.0,12993160.0,19760770.0,21267114.0,466854.0,13310.0,1057.0,776082.0,42137644.0,,,6498232.0,7304914.0,474421.0,9562.0,,120976.0,,540605.0,,2369457.0,,749998.0,1824788.0,1500000.0,,,,,58283528.0,,3396514.0,,1875678.0,229275.0,229275.0,4007.0,4007.0,,,,,,6755574.0,6444244.0,4074786.0,3324788.0,3324788.0
0400071649,2019,855387.0,,15214227.0,43847944.0,113912.0,,14244927.0,,,936435.0,9488435.0,27697282.0,,43847944.0,166467.0,9803976.0,4234531.0,5402978.0,,34043968.0,13870075.0,17955406.0,17999064.0,503046.0,209782.0,1056.0,1714385.0,49175096.0,,,7342613.0,7940170.0,482315.0,-12581.0,,679776.0,,547122.0,5132.0,3025286.0,,847280.0,3947459.0,1500000.0,,,,,71484224.0,,930801.0,,2458237.0,308466.0,308466.0,3183.0,3183.0,,,,,,9558682.0,9320026.0,6294739.0,5447459.0,5447459.0
0400071649,2020,855387.0,969299.0,22324724.0,46144536.0,113912.0,,21355424.0,,,762336.0,6885180.0,23057474.0,,46144536.0,186058.0,10081232.0,4492427.0,5402746.0,,36063304.0,8182958.0,19329448.0,15682858.0,575066.0,489436.0,1056.0,7974772.0,44970032.0,,,7602616.0,7605211.0,501997.0,144404.0,,150751.0,,457059.0,,2823207.0,,1701975.0,6158520.0,,,,,,74557296.0,,-5681599.0,,2077163.0,232500.0,232500.0,6318.0,6318.0,,749998.0,,,,10158263.0,9933704.0,7110496.0,6158520.0,6158520.0
0400071649,2021,855387.0,969299.0,27826680.0,52112948.0,113912.0,,26857380.0,,,913845.0,5995356.0,23372426.0,,52112948.0,582740.0,12459193.0,6754573.0,5121879.0,,39653756.0,9868019.0,20678942.0,17248632.0,981618.0,128436.0,1056.0,8124120.0,54725016.0,,,7441266.0,9003224.0,618128.0,2902.0,,216250.0,,365818.0,,3262847.0,,2000000.0,3501955.0,4000000.0,,,,,80380360.0,,2465347.0,,2081858.0,357420.0,357420.0,3929.0,3929.0,,,,,,12773200.0,12764803.0,9501956.0,7501955.0,7501955.0
0400071649,2022,855387.0,969299.0,36956192.0,56237464.0,113912.0,,35986892.0,,,1141396.0,3469434.0,18139874.0,,56237464.0,424572.0,11527335.0,10384763.0,717999.0,,44710128.0,12555866.0,18344738.0,14517537.0,829889.0,152901.0,1056.0,12978577.0,50358640.0,,71063480.0,8847779.0,10159732.0,1266698.0,-75691.0,227551.0,278100.0,,336723.0,672.0,3379508.0,,1999998.0,7662514.0,,,,,,80583168.0,83583192.0,1517644.0,,1478573.0,326035.0,326035.0,3810.0,3810.0,,532998.0,,,,12519711.0,12509023.0,9129514.0,7662514.0,7662514.0
0400071649,2023,855387.0,969299.0,15216552.0,46044668.0,113912.0,,14247253.0,,,1044746.0,13372166.0,29783372.0,,46044668.0,286283.0,11188150.0,10210609.0,691257.0,,34754364.0,8394091.0,17918050.0,16116402.0,637178.0,294802.0,1056.0,7803990.0,44860904.0,,69687736.0,11823559.0,10975662.0,1760102.0,11082.0,-96650.0,353080.0,,846268.0,,2934764.0,,,11900099.0,29085600.0,29085600.0,,,,84124320.0,80276264.0,-4624947.0,,772361.0,538465.0,538465.0,4532.0,4532.0,,4554140.0,29085600.0,,,10588526.0,10280724.0,7345959.0,11900099.0,11900099.0
0400077686,2014,62000.0,,410412.0,5186343.0,,,338326.0,10086.0,,164613.0,,4611317.0,,5186343.0,255683.0,,249805.0,40073.0,,4640781.0,733107.0,3399679.0,3620165.0,,991151.0,,507995.0,5883815.0,,,2298949.0,4783016.0,117121.0,-33165.0,,40486.0,,,,595279.0,,,,1036000.0,,,,,14753149.0,,-62914.0,,41706.0,1448.0,,,,,,,,,1640055.0,1632994.0,1037715.0,1037715.0,1046086.0
0400077686,2015,62000.0,,411575.0,5914829.0,,,338326.0,11249.0,,157764.0,,5345488.0,,5914829.0,204546.0,,261281.0,68900.0,,5380101.0,1130616.0,3143738.0,4284696.0,,1060792.0,,1105746.0,5520728.0,,,2371140.0,4472459.0,110901.0,74492.0,,31663.0,,,,310423.0,,,,503000.0,,,,,12975651.0,,363807.0,,49370.0,7999.0,,,,,,,,,814292.0,814586.0,504162.0,504162.0,514249.0
0400077686,2016,62000.0,,413403.0,7454406.0,,,338326.0,13077.0,,212913.0,,6828088.0,,7454406.0,153409.0,,242597.0,70510.0,,6987889.0,1616105.0,4166324.0,5690834.0,13351.0,1137253.0,,1192106.0,8364154.0,,,3094419.0,4691619.0,120303.0,72048.0,,25099.0,,,,276217.0,,,,415928.0,,,,,16727234.0,,364001.0,,29710.0,3407.0,,,,,,,,,698151.0,693973.0,417756.0,417756.0,429006.0
0400077686,2017,62000.0,,447252.0,11213368.0,,,338326.0,46926.0,,192261.0,1700000.0,10573854.0,,11213368.0,102272.0,376517.0,203269.0,70975.0,,10836850.0,5507640.0,4297420.0,7587887.0,24610.0,1285966.0,,1007179.0,9475818.0,,,3063480.0,5007859.0,113137.0,-82396.0,,10620.0,,36068.0,,67470.0,,,,,,,,,13679862.0,,3971483.0,,50315.0,3592.0,3592.0,,,,,,,,133795.0,101319.0,33848.0,33848.0,46926.0
0400077686,2018,62000.0,,-290649.0,12981161.0,,,338327.0,-690976.0,,221185.0,1700000.0,13050625.0,,12981161.0,51136.0,276345.0,151758.0,73451.0,,12704816.0,6026560.0,6420597.0,10003766.0,5401.0,1346859.0,,252258.0,9393391.0,,,2764020.0,5318016.0,103384.0,232484.0,,30729.0,,83586.0,,50000.0,,,,,,,,,16302055.0,,907564.0,,54617.0,2395.0,2395.0,,,,,,,,-606712.0,-687903.0,-737903.0,-737903.0,-690976.0
0400077686,2019,62000.0,,-601933.0,13530210.0,,,338327.0,-1002260.0,,242228.0,1700000.0,13889914.0,,13530210.0,,404958.0,277442.0,127515.0,,13125252.0,4939267.0,7516430.0,10598882.0,5908.0,1591031.0,,663645.0,7146084.0,,,4087647.0,5050153.0,101018.0,-151565.0,,4997.0,,53148.0,,,,,,,,,,,17451868.0,,-1614203.0,,162735.0,841.0,841.0,,,,,,,,-258976.0,-311284.0,-311284.0,-311284.0,-1002260.0
0400077686,2020,62000.0,62000.0,-116058.0,11057364.0,,,338327.0,-516385.0,,154641.0,1700000.0,11018782.0,,11057364.0,,297676.0,170160.0,127515.0,,10759688.0,4580717.0,4343219.0,7630400.0,9471.0,1688381.0,,1826280.0,5315275.0,,13570070.0,3168984.0,4846456.0,92528.0,228584.0,-87587.0,5828.0,,39733.0,,62884.0,,,,,,,,,13845771.0,14156908.0,-434616.0,,48106.0,1654.0,1654.0,697647.0,697647.0,,,,,,586838.0,548758.0,485874.0,485874.0,-516385.0
0400077686,2021,759740.0,759740.0,2418501.0,12204429.0,,,338327.0,1320434.0,,158830.0,,9627097.0,,12204429.0,,283851.0,169992.0,113858.0,,11920578.0,4579341.0,2987653.0,7798989.0,8884.0,1828107.0,3301575.0,1043123.0,4568468.0,,11868502.0,2777117.0,4837510.0,24833.0,-361891.0,4189.0,18275.0,,77064.0,,346693.0,,,,,,,,,13090695.0,13119609.0,187.0,,22530.0,6977.0,6977.0,6196.0,6196.0,,,,1002494.0,,1251106.0,1181019.0,834325.0,834325.0,317940.0
0400077686,2022,759740.0,759740.0,3464228.0,14951007.0,,,338327.0,2366161.0,,166165.0,,11320613.0,,14951007.0,,282324.0,168465.0,113858.0,,14668682.0,5249860.0,2576786.0,9361345.0,17906.0,1959267.0,6341575.0,482554.0,5585116.0,,13371510.0,3060288.0,4597322.0,23933.0,23417.0,7334.0,74096.0,,22932.0,,571906.0,,,,,,,,,14310055.0,15010221.0,699115.0,,1050.0,1855.0,1855.0,,,,,,,,1638710.0,1617633.0,1045727.0,1045727.0,2366161.0
0400078973,2014,61973.0,,298108.0,483108.0,,,348496.0,-112361.0,,,,185000.0,,483108.0,,,449048.0,,,34060.0,,4346.0,185000.0,24500.0,,,5214.0,,,,,,30963.0,,,3219.0,,,,150.0,,,,,,,,,,,,,,147.0,,3000.0,,,,,,23583.0,-10599.0,-7583.0,-7733.0,-7733.0,-112361.0
0400078973,2015,61973.0,,256849.0,454760.0,,,353808.0,-158932.0,,,,197911.0,,454760.0,,,421572.0,,,33188.0,,4346.0,196411.0,,1500.0,,28842.0,,,,,11343.0,42075.0,,,2873.0,,,,144.0,,5312.0,,,,,,,,,,,,10.0,,,,,,,,15197.0,-41094.0,-41115.0,-41259.0,-46571.0,-158932.0
0400078973,2016,61973.0,,237330.0,470493.0,,,359706.0,-184349.0,,,,233163.0,,470493.0,,,402630.0,,,67863.0,,29297.0,231663.0,,1500.0,,38566.0,,,,,21855.0,47068.0,,,3860.0,,,,153.0,,5898.0,,,,,,,,,,,,,,,,,,,,53688.0,-19095.0,-19366.0,-19519.0,-25417.0,-184349.0
0400078973,2017,61973.0,,242393.0,470169.0,,,362514.0,-182094.0,,,,227776.0,,470169.0,,405409.0,405409.0,,,64760.0,,43199.0,227776.0,,,,21561.0,,,,,49131.0,45062.0,,,3313.0,,,,395.0,,2808.0,,,,,,,,,,,,,,11627.0,,,,,,103327.0,5821.0,5458.0,5063.0,2255.0,-182094.0
0400078973,2018,61973.0,,228382.0,475198.0,,,366902.0,-200493.0,,,,246816.0,,475198.0,,368752.0,368752.0,,,106446.0,,18843.0,246816.0,,,,87603.0,,,,,63188.0,38676.0,,,3562.0,,1267.0,,488.0,,4388.0,,,,,,,,,,,,,,,,,,,,93170.0,-12256.0,-13523.0,-14011.0,-18399.0,-200493.0
0400078973,2019,61973.0,,220640.0,470887.0,,,371226.0,-212559.0,,,,250247.0,,470887.0,,334044.0,334044.0,,,136843.0,,24741.0,245747.0,,4500.0,,112102.0,,,,,61323.0,39674.0,,,3371.0,,4662.0,,590.0,,4324.0,,,,,,,,,,,,,,,,,,,,101878.0,-2490.0,-7152.0,-7742.0,-12066.0,-212559.0
0400078973,2020,61973.0,61973.0,-148906.0,339166.0,,,375453.0,-586332.0,,,,488072.0,,339166.0,,300383.0,300383.0,,,38783.0,,7509.0,488072.0,,,,31274.0,,,,,35170.0,40174.0,,,2974.0,,1752.0,,356474.0,,4227.0,,,,,,,,,,,,,,,,,,,,66998.0,-11320.0,-13072.0,-369546.0,-373773.0,-586332.0
0400078973,2021,61973.0,61973.0,-24559.0,499351.0,,,375453.0,-461985.0,,,,523910.0,,499351.0,,264661.0,264661.0,,,234690.0,,29593.0,515360.0,,8550.0,,205097.0,,,,,40087.0,35722.0,,,3628.0,,7700.0,,-100551.0,,,,,,,,,,,,,,120.0,120.0,,,,,,,110813.0,31376.0,23796.0,124347.0,124347.0,-461985.0
0400078973,2022,61973.0,61973.0,-20936.0,499896.0,,,375453.0,-458362.0,,,,520832.0,,499896.0,,253974.0,253974.0,,,245922.0,,9146.0,515095.0,,5737.0,,236776.0,,,,,16455.0,13687.0,,,5454.0,,4903.0,,298.0,,,,,,,,,,,,,,,,4132.0,4132.0,,,,,44420.0,8824.0,3921.0,3623.0,3623.0,-458362.0
0400078973,2023,61973.0,61973.0,-47996.0,484906.0,,,375453.0,-485423.0,,,515868.0,532902.0,,484906.0,,266703.0,266703.0,,,218202.0,,30578.0,5068.0,,11965.0,,187624.0,,,,,3037.0,15781.0,,,3749.0,,5589.0,586.0,292.0,,,,,,,,,,,,,,,,,,,,,,1975.0,-21179.0,-26769.0,-27061.0,-27061.0,-485423.0
0400082042,2014,595000.0,,15494050.0,53646864.0,,,2773168.0,12125881.0,,2184353.0,1646079.0,35968460.0,,53646864.0,46479.0,,2844146.0,1793940.0,,48962300.0,1669057.0,20002294.0,34040820.0,275442.0,281563.0,8940681.0,18074824.0,59844524.0,,,4967855.0,10320921.0,1529745.0,820.0,,250571.0,,,,2143199.0,,771850.0,,1992000.0,,,,,53908232.0,,28782100.0,,643589.0,607540.0,,,,578.0,1122.0,,,,6312774.0,6893797.0,4751176.0,3980449.0,14117881.0
0400082042,2015,595000.0,,22246946.0,66076028.0,,,3523168.0,18128776.0,,1482133.0,6537018.0,42346952.0,,66076028.0,50360.0,,3889440.0,1942683.0,,60193544.0,2019040.0,24858814.0,35525168.0,360419.0,284762.0,6968278.0,25986994.0,62169436.0,,,5738492.0,9670754.0,1953805.0,,,145660.0,,,,6612025.0,,750000.0,,6000000.0,,,,,116594632.0,,-18585856.0,,316754.0,367897.0,,,,,,,,,19349598.0,19364920.0,12752895.0,12002895.0,24128776.0
0400082042,2016,595000.0,,25403628.0,63188128.0,,,4273168.0,20535460.0,,912702.0,2318291.0,36871796.0,,63188128.0,51108.0,,5367029.0,1959120.0,,55810872.0,5671727.0,26659140.0,34267696.0,95473.0,285809.0,8694942.0,14689589.0,73418792.0,,,6677422.0,9509691.0,2105657.0,18341.0,,552844.0,,,,2630033.0,,750000.0,,2400000.0,,,,,49607688.0,,49233748.0,,805865.0,327414.0,,,,,,,,,7933986.0,8186717.0,5556683.0,4806683.0,22935460.0
0400082042,2017,595000.0,,30940498.0,67283768.0,,,5023167.0,25322332.0,,1002225.0,8357233.0,35341048.0,,67283768.0,31055.0,7223990.0,5196409.0,1996525.0,,60059780.0,3033968.0,25378780.0,26974190.0,91062.0,9623.0,9217097.0,22338872.0,83545256.0,,,7090202.0,10013324.0,2188584.0,8202.0,,182295.0,,36856.0,,5773934.0,,749998.0,,4800000.0,,,,,138278400.0,,-21168740.0,1384199.0,378904.0,392285.0,392285.0,,,,,,,,15755376.0,16110804.0,10336870.0,9586871.0,30122332.0
0400082042,2018,595000.0,,34115104.0,86250808.0,,,5770921.0,27749182.0,,673594.0,4988788.0,51462108.0,,86250808.0,18965.0,11179955.0,8966203.0,2194786.0,,75070848.0,3256850.0,36100296.0,46465980.0,73922.0,7341.0,9584031.0,26055750.0,100394544.0,,,6872214.0,10919448.0,1899268.0,,,258179.0,,35285.0,,2405288.0,,749999.0,,2424000.0,,,,,91809016.0,,31046792.0,4344957.0,593563.0,259870.0,259870.0,,,1155.0,2244.0,,,,7778152.0,8002736.0,5598604.0,4850849.0,30173182.0
0400082042,2019,595000.0,,35712300.0,82704008.0,,,6106705.0,29010596.0,,484000.0,2638924.0,46507708.0,,82704008.0,24856.0,11909963.0,9669707.0,2215399.0,,70794048.0,1921922.0,25163338.0,43852980.0,92388.0,15803.0,9812020.0,33804376.0,100050296.0,,,7514032.0,11471570.0,2272429.0,2000000.0,,910676.0,,38863.0,,3331136.0,,849935.0,282126.0,6000000.0,,,,,117779240.0,,15102239.0,213033.0,1075062.0,814029.0,814029.0,13000.0,13000.0,,796278.0,,,,10153170.0,10928336.0,7597199.0,7543542.0,35292724.0
0400082042,2020,595000.0,595000.0,16180816.0,93390176.0,,,6317205.0,9268611.0,,418694.0,7495151.0,76790664.0,,93390176.0,15565.0,13281930.0,10902070.0,2364294.0,,80108248.0,643312.0,35525088.0,69247720.0,130340.0,47796.0,12445536.0,31363968.0,93444320.0,,,8646465.0,11696240.0,2354840.0,-1970979.0,,152982.0,,118319.0,,3872390.0,,210500.0,749995.0,30000000.0,,,,,136626288.0,,-9137439.0,,945545.0,251884.0,251884.0,31502.0,31502.0,,749995.0,,,,14207339.0,14340905.0,10468514.0,11008010.0,40018608.0
0400082042,2022,595000.0,595000.0,32161182.0,86510880.0,,,8317203.0,23248978.0,,809270.0,4583555.0,53540428.0,,86510880.0,4457.0,11264546.0,8671134.0,2588953.0,,75246336.0,2711887.0,32771644.0,48946600.0,185479.0,10275.0,19905398.0,19671926.0,94461880.0,,121264232.0,11031661.0,12772704.0,2290063.0,,269076.0,438849.0,,177594.0,,5544370.0,,1999998.0,704595.0,7080000.0,7080000.0,,,,149312112.0,142712064.0,-8099236.0,,1474512.0,431601.0,431601.0,24672.0,24672.0,,704595.0,,,,21447824.0,21701832.0,16157463.0,14862060.0,31033574.0
0400082042,2023,595000.0,595000.0,32978144.0,91646904.0,,,9317200.0,23065942.0,,1415440.0,6046542.0,57253320.0,,91646904.0,0.0,10448388.0,7767015.0,2681372.0,,81198520.0,3765353.0,38626268.0,51185524.0,376209.0,21253.0,31745398.0,6685287.0,100398064.0,,128676592.0,11515835.0,13658641.0,2273145.0,,606169.0,224740.0,,208078.0,,3772889.0,,999997.0,981060.0,10200000.0,10200000.0,,,,136672160.0,142500960.0,4288849.0,267587.0,1272365.0,1173568.0,1173568.0,,,,981060.0,,,,13824361.0,14789850.0,11016961.0,10998024.0,34247004.0
0400084220,2015,1262000.0,,635478.0,2553405.0,,,17233.0,-643755.0,,,503740.0,1917926.0,,2553405.0,13629.0,,42622.0,,,2497153.0,633251.0,1618588.0,1408903.0,11237.0,5283.0,,234075.0,,,,,471291.0,20169.0,19281.0,,2605.0,,,,339.0,,,,,,,,,,,,,,24464.0,,,,,,,,417974.0,-95374.0,-118452.0,-118792.0,-118792.0,-643755.0
0400084220,2016,1262000.0,,413122.0,1811218.0,,,17233.0,-866111.0,,,500000.0,1398095.0,,1811218.0,8823.0,,37360.0,,,1765034.0,164863.0,1400290.0,898095.0,7874.0,,,192006.0,,,,,566175.0,19147.0,18935.0,,2202.0,,,,350.0,,,,,,,,,,,,,,13687.0,,223.0,,,,,,395433.0,-211028.0,-222005.0,-222355.0,-222355.0,-866111.0
0400084220,2017,1262000.0,,-37453.0,1255893.0,,,17233.0,-1316687.0,,,500000.0,1293347.0,,1255893.0,7551.0,60604.0,53053.0,,,1195288.0,74280.0,929650.0,793347.0,6631.0,,,184725.0,,,,,581275.0,13424.0,3859.0,,2816.0,,26167.0,,249.0,,,,,,,,,,,,,,22367.0,22803.0,435.0,,,,,,154413.0,-446962.0,-450326.0,-450576.0,-450576.0,-1316687.0
0400084220,2018,1262000.0,,-35502.0,1765949.0,,,17233.0,-1314736.0,,,300000.0,1801452.0,,1765949.0,,46552.0,40088.0,6464.0,,1654615.0,113533.0,1441412.0,1497698.0,1785.0,3753.0,,97883.0,,,,,525804.0,30201.0,-6281.0,,10046.0,-48476.0,26979.0,-32500.0,411.0,,,,,,,,,,,,,,40878.0,40878.0,,,,,,,467257.0,-11537.0,2362.0,1950.0,1950.0,-1314736.0
0400084220,2019,1262000.0,,294955.0,3037671.0,,,17233.0,-984278.0,,,150000.0,2742715.0,,3037671.0,,79828.0,50073.0,29755.0,,2909256.0,222542.0,1924522.0,2587237.0,3443.0,5478.0,,758747.0,,,,,349068.0,33960.0,,,48885.0,,33053.0,,504.0,,,,,,,,,,,,,,54802.0,54802.0,,,,,,,741127.0,309213.0,330963.0,330458.0,330458.0,-984278.0
0400084220,2020,1262000.0,1262000.0,682083.0,1417864.0,,,17233.0,-597150.0,,,,735780.0,,1417864.0,,99099.0,64049.0,35050.0,,1286374.0,75619.0,951862.0,735780.0,2539.0,,,256352.0,,,,,222904.0,33659.0,23575.0,,2785.0,,20460.0,,323.0,,,,,,,,,,,,,,46792.0,46792.0,,,,,,,644044.0,361119.0,387451.0,387127.0,387127.0,-597150.0
0400084220,2021,1262000.0,1262000.0,1224565.0,1897206.0,,,17233.0,-54668.0,,,,672641.0,,1897206.0,,92701.0,46485.0,46215.0,,1788310.0,64241.0,1567109.0,672641.0,4467.0,,,152492.0,,,,,229738.0,37006.0,9125.0,,3042.0,,10100.0,,49607.0,,,,,,,,,,,,,,13787.0,13787.0,,,,,,,867315.0,588402.0,592090.0,542482.0,542482.0,-54668.0
0400084220,2022,1262000.0,1262000.0,1276688.0,1495697.0,,,14688.0,,,,,219008.0,,1495697.0,,61905.0,27369.0,34535.0,,1433792.0,4090.0,300810.0,219008.0,2084.0,,,1126807.0,,,,,,35311.0,,,26649.0,,7028.0,,54405.0,,,5389.0,110327.0,110327.0,,,,,,,,,7338.0,7338.0,,,,,7934.0,,278507.0,216546.0,216856.0,162451.0,162451.0,107782.0
0400084220,2023,62000.0,62000.0,68200.0,215045.0,,,6200.0,,,,,146845.0,,215045.0,,30548.0,11318.0,19230.0,,184497.0,,130717.0,146845.0,,,,53779.0,,,,,,16051.0,-3080.0,,11218.0,,2911.0,,11148.0,,,,41101.0,41101.0,,,,,,,,,4634.0,4634.0,,,,,8488.0,,66228.0,42039.0,43761.0,32612.0,32612.0,32612.0
0400085606,2015,2100000.0,,3118150.0,7452394.0,,,192974.0,825176.0,,2975.0,3691250.0,4331269.0,,7452394.0,,,1603935.0,5740248.0,,108211.0,,11214.0,547145.0,,92874.0,,96997.0,,,,65505.0,130314.0,176717.0,,,26368.0,,,,264.0,,,4569.0,,,,,,347107.0,,,,31282.0,224706.0,,,,,,,,,-20515.0,91640.0,91376.0,91376.0,829745.0
0400085606,2016,2100000.0,,3236745.0,7862422.0,,,198903.0,937842.0,,2974.0,3898750.0,4622702.0,,7862422.0,,,2110085.0,5740247.0,,12089.0,,,723952.0,,,,12089.0,,,,75757.0,113335.0,42354.0,,,45378.0,,,,82.0,,,5929.0,,,,,,312426.0,,,,73283.0,165250.0,,,,,,,,,108884.0,118677.0,118595.0,118595.0,943771.0
0400085606,2017,2100000.0,,3912573.0,9263451.0,,,566465.0,1246108.0,,2974.0,4531250.0,5347902.0,,9263451.0,,9230245.0,2754997.0,6475247.0,,33206.0,,14621.0,806693.0,,9958.0,,18584.0,,,,93626.0,112561.0,21325.0,,,26161.0,,,,-5288.0,,351337.0,16224.0,,,,,,575669.0,,,,379843.0,140250.0,,,,,,,,,701836.0,670539.0,675827.0,324490.0,1262332.0
0400085606,2018,2100000.0,,3929805.0,9447762.0,,,562663.0,1267142.0,,2974.0,4976136.0,5514981.0,,9447762.0,,9328534.0,3290337.0,6038197.0,,119227.0,1700.0,115326.0,535991.0,,2853.0,,2200.0,,,,186506.0,113218.0,84747.0,,,29243.0,,227205.0,,10.0,,,1107.0,,,,,,504567.0,,,,89700.0,63895.0,63895.0,,,,4909.0,,,,180552.0,17242.0,17231.0,22140.0,1268249.0
0400085606,2019,2100000.0,,4050714.0,10629650.0,,,550952.0,1399762.0,,2974.0,6171743.0,6575961.0,,10629650.0,,10623870.0,3135672.0,7488197.0,,5780.0,1700.0,2087.0,403967.0,,250.0,,1992.0,,,,174395.0,127811.0,154664.0,,,48068.0,,228144.0,,18449.0,,,,,,,,,626120.0,,,,47122.0,199200.0,199200.0,,,,11711.0,,,,168303.0,139358.0,120909.0,132620.0,1399762.0
0400085606,2020,2100000.0,2100000.0,3997079.0,10406538.0,,,539240.0,1357838.0,,2974.0,5995699.0,6406484.0,,10406538.0,,10310627.0,4272429.0,6038197.0,,95911.0,1700.0,65005.0,410785.0,25000.0,,,4205.0,254.0,,,214929.0,114334.0,172689.0,,,32735.0,,123487.0,889.0,37668.0,,,,,,,,,515669.0,,,,25782.0,33.0,33.0,101868.0,101868.0,,11711.0,,,,107487.0,-15966.0,-53635.0,-41924.0,1357838.0
0400085606,2021,2100000.0,2100000.0,4027017.0,11113365.0,,,527529.0,1399488.0,,2974.0,6577735.0,7083372.0,,11113365.0,,11026077.0,4490737.0,6535340.0,,87287.0,1700.0,60539.0,505636.0,3638.0,,,21409.0,2118.0,,945609.0,280194.0,150837.0,181832.0,,,330626.0,,110654.0,,-9825.0,,,,,,,,,701272.0,876355.0,,,89737.0,200021.0,200021.0,85345.0,85345.0,11711.0,,,,,-69253.0,20113.0,41649.0,41649.0,1399488.0
0400085606,2022,2100000.0,2100000.0,4129759.0,11619047.0,,,527529.0,1502230.0,,2974.0,6002524.0,7486312.0,,11619047.0,,11484724.0,4949384.0,6535340.0,,134322.0,,105967.0,1482838.0,,950.0,,28355.0,1941.0,,673369.0,340019.0,108223.0,188251.0,,,34934.0,,121963.0,,5.0,,,,,,,,,854000.0,898079.0,,,44078.0,1.0,1.0,,,,,,,,224709.0,102747.0,102742.0,102742.0,1502230.0
0400089465,2015,62000.0,,5742755.0,7366230.0,,,5680755.0,,,,187500.0,1623474.0,,7366230.0,,,135115.0,3708197.0,1078544.0,3522916.0,617369.0,1730755.0,1390738.0,18981.0,45235.0,,77267.0,,,,,393840.0,27754.0,,,8759.0,,,,205909.0,,,504354.0,,,,,,,,,,,93840.0,,1688.0,,,,,,1056201.0,625847.0,710264.0,504354.0,504354.0,504354.0
0400089465,2016,62000.0,,6344768.0,7516872.0,,,6282768.0,,,,,1172104.0,,7516872.0,,,161387.0,3348360.0,778543.0,4007124.0,845621.0,2316068.0,1163687.0,24936.0,8416.0,,41954.0,,,,,434182.0,31796.0,,,9909.0,,,,286241.0,,,601012.0,,,,,,,,,,,170605.0,,,,,,,,1198424.0,722536.0,887254.0,601012.0,601012.0,601012.0
0400089465,2017,62000.0,,6685540.0,8051711.0,,,6623540.0,,,,,1366171.0,,8051711.0,,3354941.0,158712.0,3196229.0,1470000.0,4696770.0,838184.0,2209884.0,1366171.0,51110.0,,,127590.0,,4209780.0,,,476776.0,40097.0,46168.0,,7375.0,,,,158375.0,,,340771.0,,,,,,5192921.0,,,,,72665.0,,,,,,,,1002718.0,432301.0,499146.0,340771.0,340771.0,340771.0
0400089465,2018,62000.0,,2812059.0,8145437.0,,,2750059.0,,,,,5333377.0,,8145437.0,,3388717.0,356322.0,3032394.0,,4756720.0,750648.0,3872599.0,5333377.0,57447.0,,,76024.0,,,,,225334.0,30856.0,-116020.0,,123547.0,,8783.0,,73231.0,,46821.0,355970.0,4500000.0,,,,,,,,,,41415.0,41415.0,,,,13663.0,4334868.0,,502607.0,238889.0,271521.0,198290.0,165132.0,165132.0
0400089465,2019,62000.0,,1356908.0,5054357.0,,,1294908.0,,,,177118.0,3697449.0,,5054357.0,,3259773.0,342379.0,2917394.0,,1794583.0,864062.0,800187.0,3520269.0,117256.0,61.0,,13077.0,,,,,341615.0,47831.0,,,19067.0,,12613.0,,202708.0,,256.0,,2000000.0,,,,,,,,,,81561.0,81561.0,,,,105098.0,1350309.0,,1087123.0,678609.0,747557.0,544848.0,649690.0,649690.0
0400089465,2020,62000.0,62000.0,925724.0,2740078.0,,,863724.0,,,,198122.0,1814354.0,,2740078.0,5206.0,1511904.0,488149.0,1018547.0,,1228174.0,331312.0,881563.0,1612031.0,704.0,4200.0,,14594.0,,,,,236403.0,91219.0,,,6294.0,,8695.0,,169363.0,,,468816.0,900000.0,,,,,,,,,,25403.0,25403.0,,,,,900000.0,,955389.0,621471.0,638180.0,468816.0,468816.0,468816.0
0400089465,2021,62000.0,62000.0,999292.0,2859971.0,,,863724.0,73568.0,,,139485.0,1860678.0,,2859971.0,9232.0,445050.0,435810.0,7.0,,2414920.0,888785.0,1386123.0,1716917.0,1036.0,4275.0,,138974.0,,,,,234876.0,75408.0,,,17782.0,,13178.0,,237500.0,,,,750000.0,750000.0,,,,,,,,,18668.0,18668.0,,,,,,,1383646.0,1055578.0,1061068.0,823568.0,823568.0,823568.0
0400089465,2022,62000.0,62000.0,871514.0,3035854.0,,,808724.0,789.0,,,82810.0,2164340.0,,3035854.0,12411.0,470863.0,458443.0,7.0,,2564991.0,1853995.0,684237.0,2077495.0,,4035.0,,26759.0,,,,,269112.0,90568.0,,,24868.0,,10214.0,,326555.0,,,,1000000.0,1000000.0,,,,,,,,,1286.0,1286.0,,,,,55000.0,,1592254.0,1207704.0,1198776.0,872221.0,872221.0,945789.0
